time,gFx,gFy,gFz,TgF
27.369000,0.0093,-0.1119,1.0674,1.073
27.370000,0.0083,-0.1131,1.0635,1.069
27.374000,0.0076,-0.1128,1.0578,1.064
27.375000,0.0083,-0.1136,1.0554,1.062
27.379000,0.0076,-0.1126,1.0464,1.052
27.380000,0.0071,-0.1131,1.0354,1.042
27.384000,0.0061,-0.1128,1.0214,1.028
27.384000,0.0054,-0.1106,1.0124,1.018
27.389000,0.0061,-0.1126,1.0117,1.018
27.389000,0.0032,-0.1087,1.0158,1.022
27.394000,0.0017,-0.1092,1.0227,1.028
27.394000,-0.0005,-0.1065,1.0241,1.030
27.399000,0.0005,-0.1055,1.0207,1.026
27.399000,0.0010,-0.1053,1.0131,1.019
27.403000,-0.0002,-0.1067,1.0082,1.014
27.404000,-0.0007,-0.1060,1.0026,1.008
27.408000,-0.0012,-0.1060,0.9995,1.005
27.408000,-0.0007,-0.1048,0.9933,0.999
27.414000,0.0012,-0.1053,0.9897,0.995
27.414000,-0.0007,-0.1077,0.9941,1.000
27.419000,-0.0002,-0.1072,0.9936,0.999
27.420000,0.0005,-0.1057,0.9958,1.001
27.428000,0.0044,-0.1062,1.0026,1.008
27.428000,0.0022,-0.1072,1.0087,1.014
27.429000,0.0039,-0.1101,1.0146,1.021
27.429000,0.0039,-0.1089,1.0197,1.026
27.434000,0.0056,-0.1062,1.0232,1.029
27.435000,0.0061,-0.1053,1.0263,1.032
27.439000,0.0068,-0.1067,1.0271,1.033
27.439000,0.0105,-0.1055,1.0280,1.033
27.442000,0.0107,-0.1072,1.0273,1.033
27.443000,0.0115,-0.1072,1.0261,1.032
27.449000,0.0125,-0.1072,1.0280,1.034
27.449000,0.0120,-0.1084,1.0290,1.035
27.452000,0.0105,-0.1079,1.0275,1.033
27.453000,0.0103,-0.1070,1.0288,1.034
27.458000,0.0115,-0.1057,1.0310,1.036
27.458000,0.0105,-0.1062,1.0300,1.036
27.462000,0.0093,-0.1050,1.0302,1.036
27.462000,0.0095,-0.1057,1.0293,1.035
27.467000,0.0066,-0.1035,1.0275,1.033
27.467000,0.0073,-0.1023,1.0261,1.031
27.472000,0.0071,-0.1011,1.0266,1.032
27.472000,0.0051,-0.1016,1.0241,1.029
27.477000,0.0039,-0.0999,1.0234,1.028
27.477000,0.0056,-0.0984,1.0202,1.025
27.482000,0.0034,-0.0970,1.0188,1.023
27.482000,0.0061,-0.0972,1.0173,1.022
27.486000,0.0051,-0.0982,1.0166,1.021
27.487000,0.0049,-0.0972,1.0146,1.019
27.492000,0.0044,-0.0950,1.0158,1.020
27.492000,0.0068,-0.0948,1.0139,1.018
27.496000,0.0056,-0.0950,1.0141,1.019
27.497000,0.0083,-0.0965,1.0122,1.017
27.501000,0.0083,-0.0957,1.0119,1.016
27.502000,0.0083,-0.0967,1.0124,1.017
27.506000,0.0093,-0.0970,1.0131,1.018
27.507000,0.0073,-0.0984,1.0141,1.019
27.511000,0.0093,-0.0996,1.0119,1.017
27.511000,0.0115,-0.0979,1.0134,1.018
27.516000,0.0103,-0.0999,1.0124,1.017
27.517000,0.0095,-0.1011,1.0144,1.019
27.520000,0.0117,-0.1011,1.0144,1.019
27.521000,0.0112,-0.1026,1.0148,1.020
27.526000,0.0066,-0.1035,1.0195,1.025
27.527000,0.0095,-0.1072,1.0214,1.027
27.530000,0.0088,-0.1060,1.0202,1.026
27.531000,0.0088,-0.1082,1.0197,1.025
27.536000,0.0066,-0.1077,1.0212,1.027
27.536000,0.0061,-0.1097,1.0251,1.031
27.541000,0.0054,-0.1104,1.0256,1.032
27.542000,0.0034,-0.1101,1.0263,1.032
27.545000,0.0041,-0.1097,1.0249,1.031
27.545000,0.0041,-0.1111,1.0266,1.033
27.554000,0.0032,-0.1116,1.0280,1.034
27.554000,0.0049,-0.1143,1.0241,1.030
27.555000,0.0019,-0.1131,1.0268,1.033
27.555000,0.0022,-0.1119,1.0246,1.031
27.560000,0.0024,-0.1128,1.0266,1.033
27.560000,0.0022,-0.1148,1.0249,1.031
27.565000,0.0027,-0.1121,1.0263,1.032
27.565000,0.0049,-0.1116,1.0246,1.031
27.571000,0.0046,-0.1109,1.0239,1.030
27.571000,0.0044,-0.1114,1.0229,1.029
27.574000,0.0041,-0.1116,1.0200,1.026
27.574000,0.0061,-0.1092,1.0202,1.026
27.579000,0.0049,-0.1077,1.0185,1.024
27.579000,0.0063,-0.1084,1.0175,1.023
27.584000,0.0063,-0.1099,1.0153,1.021
27.584000,0.0063,-0.1070,1.0136,1.019
27.589000,0.0054,-0.1053,1.0126,1.018
27.590000,0.0066,-0.1075,1.0131,1.019
27.593000,0.0066,-0.1062,1.0109,1.017
27.594000,0.0078,-0.1040,1.0114,1.017
27.599000,0.0090,-0.1053,1.0124,1.018
27.599000,0.0078,-0.1057,1.0102,1.016
27.604000,0.0103,-0.1060,1.0104,1.016
27.605000,0.0081,-0.1040,1.0122,1.018
27.608000,0.0095,-0.1038,1.0129,1.018
27.608000,0.0090,-0.1035,1.0144,1.020
27.614000,0.0071,-0.1016,1.0126,1.018
27.615000,0.0073,-0.1045,1.0129,1.018
27.618000,0.0073,-0.1033,1.0119,1.017
27.619000,0.0098,-0.1031,1.0134,1.019
27.623000,0.0085,-0.1033,1.0146,1.020
27.623000,0.0093,-0.1053,1.0168,1.022
27.628000,0.0071,-0.1053,1.0168,1.022
27.629000,0.0041,-0.1067,1.0202,1.026
27.633000,0.0051,-0.1060,1.0178,1.023
27.634000,0.0039,-0.1065,1.0246,1.030
27.639000,0.0076,-0.1062,1.0202,1.026
27.640000,0.0061,-0.1082,1.0227,1.028
27.643000,0.0066,-0.1070,1.0207,1.026
27.643000,0.0039,-0.1092,1.0202,1.026
27.648000,0.0054,-0.1065,1.0207,1.026
27.648000,0.0046,-0.1084,1.0212,1.027
27.652000,0.0054,-0.1106,1.0197,1.026
27.653000,0.0032,-0.1097,1.0178,1.024
27.657000,0.0044,-0.1077,1.0168,1.022
27.657000,0.0061,-0.1072,1.0166,1.022
27.663000,0.0049,-0.1082,1.0166,1.022
27.663000,0.0051,-0.1070,1.0170,1.023
27.667000,0.0046,-0.1082,1.0134,1.019
27.668000,0.0056,-0.1084,1.0129,1.019
27.678000,0.0061,-0.1079,1.0053,1.011
27.679000,0.0076,-0.1070,1.0004,1.006
27.679000,0.0071,-0.1057,1.0058,1.011
27.679000,0.0081,-0.1055,1.0139,1.019
27.684000,0.0066,-0.1016,1.0236,1.029
27.685000,0.0061,-0.1023,1.0280,1.033
27.686000,0.0063,-0.1009,1.0310,1.036
27.686000,0.0056,-0.1018,1.0315,1.036
27.691000,0.0037,-0.1006,1.0305,1.035
27.691000,0.0029,-0.1028,1.0207,1.026
27.696000,0.0034,-0.1016,1.0097,1.015
27.697000,0.0037,-0.1053,0.9987,1.004
27.701000,0.0041,-0.1045,0.9933,0.999
27.701000,0.0022,-0.1055,0.9894,0.995
27.706000,0.0054,-0.1065,0.9911,0.997
27.706000,0.0032,-0.1075,0.9990,1.005
27.710000,0.0059,-0.1075,1.0090,1.015
27.711000,0.0063,-0.1072,1.0207,1.026
27.716000,0.0073,-0.1070,1.0288,1.034
27.716000,0.0076,-0.1072,1.0317,1.037
27.721000,0.0076,-0.1067,1.0334,1.039
27.721000,0.0090,-0.1079,1.0341,1.040
27.727000,0.0093,-0.1075,1.0310,1.037
27.727000,0.0122,-0.1087,1.0290,1.035
27.730000,0.0105,-0.1089,1.0263,1.032
27.731000,0.0090,-0.1082,1.0227,1.028
27.736000,0.0125,-0.1070,1.0229,1.029
27.736000,0.0132,-0.1060,1.0219,1.027
27.740000,0.0110,-0.1077,1.0229,1.029
27.741000,0.0112,-0.1067,1.0236,1.029
27.745000,0.0088,-0.1072,1.0249,1.030
27.746000,0.0078,-0.1062,1.0244,1.030
27.750000,0.0095,-0.1028,1.0271,1.032
27.750000,0.0081,-0.1048,1.0283,1.034
27.756000,0.0059,-0.1016,1.0288,1.034
27.756000,0.0063,-0.1033,1.0290,1.034
27.765000,0.0066,-0.1045,1.0268,1.032
27.766000,0.0034,-0.1035,1.0263,1.032
27.766000,0.0019,-0.1023,1.0217,1.027
27.767000,0.0059,-0.1033,1.0207,1.026
27.784000,0.0039,-0.1033,1.0190,1.024
27.784000,0.0049,-0.1043,1.0166,1.022
27.784000,0.0037,-0.1043,1.0156,1.021
27.784000,0.0044,-0.1021,1.0124,1.018
27.784000,0.0059,-0.1026,1.0114,1.017
27.784000,0.0056,-0.1038,1.0107,1.016
27.784000,0.0056,-0.1018,1.0104,1.016
27.784000,0.0071,-0.1018,1.0100,1.015
27.789000,0.0081,-0.1013,1.0129,1.018
27.790000,0.0081,-0.1004,1.0141,1.019
27.793000,0.0076,-0.0982,1.0161,1.021
27.794000,0.0085,-0.0987,1.0161,1.021
27.798000,0.0115,-0.0972,1.0180,1.023
27.798000,0.0090,-0.0991,1.0166,1.021
27.805000,0.0083,-0.0979,1.0163,1.021
27.805000,0.0103,-0.0974,1.0170,1.022
27.809000,0.0103,-0.0977,1.0183,1.023
27.809000,0.0098,-0.0996,1.0180,1.023
27.813000,0.0117,-0.1001,1.0178,1.023
27.814000,0.0129,-0.1016,1.0178,1.023
27.818000,0.0098,-0.1035,1.0156,1.021
27.819000,0.0115,-0.1043,1.0163,1.022
27.823000,0.0098,-0.1053,1.0161,1.022
27.824000,0.0095,-0.1050,1.0175,1.023
27.829000,0.0100,-0.1053,1.0183,1.024
27.830000,0.0122,-0.1053,1.0207,1.026
27.833000,0.0112,-0.1075,1.0232,1.029
27.833000,0.0081,-0.1114,1.0234,1.029
27.839000,0.0098,-0.1116,1.0244,1.030
27.839000,0.0076,-0.1111,1.0266,1.033
27.843000,0.0073,-0.1109,1.0275,1.034
27.843000,0.0044,-0.1114,1.0297,1.036
27.847000,0.0046,-0.1128,1.0280,1.034
27.847000,0.0054,-0.1119,1.0256,1.032
27.852000,0.0073,-0.1119,1.0275,1.034
27.853000,0.0049,-0.1114,1.0263,1.032
27.858000,0.0044,-0.1123,1.0224,1.029
27.858000,0.0044,-0.1119,1.0222,1.028
27.862000,0.0061,-0.1114,1.0197,1.026
27.863000,0.0034,-0.1097,1.0202,1.026
27.868000,0.0041,-0.1089,1.0207,1.027
27.868000,0.0056,-0.1106,1.0185,1.025
27.872000,0.0073,-0.1077,1.0175,1.023
27.872000,0.0051,-0.1094,1.0180,1.024
27.877000,0.0054,-0.1092,1.0173,1.023
27.878000,0.0056,-0.1101,1.0148,1.021
27.882000,0.0068,-0.1077,1.0129,1.019
27.883000,0.0085,-0.1072,1.0134,1.019
27.887000,0.0073,-0.1070,1.0126,1.018
27.887000,0.0076,-0.1065,1.0109,1.017
27.891000,0.0081,-0.1072,1.0102,1.016
27.891000,0.0098,-0.1035,1.0080,1.013
27.896000,0.0081,-0.1048,1.0075,1.013
27.896000,0.0073,-0.1031,1.0080,1.013
27.902000,0.0098,-0.1043,1.0073,1.013
27.903000,0.0085,-0.1060,1.0085,1.014
27.910000,0.0090,-0.1055,1.0075,1.013
27.910000,0.0085,-0.1050,1.0092,1.015
27.911000,0.0078,-0.1075,1.0107,1.016
27.911000,0.0088,-0.1057,1.0102,1.016
27.919000,0.0068,-0.1067,1.0119,1.018
27.919000,0.0073,-0.1053,1.0124,1.018
27.923000,0.0044,-0.1053,1.0136,1.019
27.924000,0.0081,-0.1062,1.0161,1.022
27.925000,0.0059,-0.1077,1.0175,1.023
27.926000,0.0085,-0.1084,1.0180,1.024
27.930000,0.0061,-0.1082,1.0188,1.024
27.931000,0.0063,-0.1089,1.0195,1.025
27.935000,0.0063,-0.1057,1.0173,1.023
27.935000,0.0056,-0.1067,1.0185,1.024
27.940000,0.0046,-0.1065,1.0207,1.026
27.940000,0.0032,-0.1089,1.0224,1.028
27.946000,0.0061,-0.1082,1.0188,1.024
27.946000,0.0063,-0.1084,1.0195,1.025
27.950000,0.0046,-0.1065,1.0205,1.026
27.951000,0.0044,-0.1099,1.0188,1.025
27.955000,0.0059,-0.1070,1.0214,1.027
27.955000,0.0051,-0.1072,1.0236,1.029
27.962000,0.0061,-0.1055,1.0227,1.028
27.962000,0.0054,-0.1067,1.0227,1.028
27.964000,0.0049,-0.1077,1.0232,1.029
27.964000,0.0037,-0.1082,1.0219,1.028
27.970000,0.0078,-0.1070,1.0229,1.029
27.970000,0.0049,-0.1040,1.0229,1.028
27.974000,0.0061,-0.1060,1.0229,1.028
27.975000,0.0044,-0.1070,1.0178,1.023
27.980000,0.0056,-0.1067,1.0202,1.026
27.980000,0.0081,-0.1048,1.0173,1.023
27.984000,0.0049,-0.1048,1.0161,1.021
27.985000,0.0056,-0.1053,1.0161,1.022
27.989000,0.0071,-0.1045,1.0170,1.022
27.990000,0.0071,-0.1045,1.0163,1.022
27.994000,0.0076,-0.1048,1.0168,1.022
27.995000,0.0078,-0.1023,1.0151,1.020
27.999000,0.0095,-0.1028,1.0178,1.023
28.000000,0.0061,-0.1043,1.0163,1.022
28.005000,0.0088,-0.1026,1.0178,1.023
28.005000,0.0076,-0.1028,1.0170,1.022
28.008000,0.0085,-0.1035,1.0168,1.022
28.009000,0.0085,-0.1023,1.0185,1.024
28.014000,0.0066,-0.1060,1.0178,1.023
28.014000,0.0083,-0.1057,1.0190,1.025
28.018000,0.0093,-0.1045,1.0185,1.024
28.019000,0.0083,-0.1057,1.0190,1.025
28.024000,0.0078,-0.1048,1.0222,1.028
28.024000,0.0095,-0.1050,1.0219,1.027
28.028000,0.0088,-0.1038,1.0227,1.028
28.028000,0.0066,-0.1048,1.0236,1.029
28.034000,0.0068,-0.1067,1.0227,1.028
28.035000,0.0071,-0.1079,1.0249,1.031
28.039000,0.0073,-0.1050,1.0273,1.033
28.039000,0.0081,-0.1031,1.0224,1.028
28.042000,0.0083,-0.1053,1.0241,1.030
28.043000,0.0076,-0.1048,1.0253,1.031
28.048000,0.0100,-0.1053,1.0232,1.029
28.048000,0.0105,-0.1045,1.0261,1.031
28.054000,0.0095,-0.1060,1.0236,1.029
28.055000,0.0107,-0.1053,1.0251,1.031
28.057000,0.0081,-0.1050,1.0246,1.030
28.058000,0.0112,-0.1031,1.0229,1.028
28.063000,0.0103,-0.1045,1.0236,1.029
28.063000,0.0107,-0.1018,1.0217,1.027
28.069000,0.0107,-0.1055,1.0217,1.027
28.070000,0.0112,-0.1035,1.0195,1.025
28.075000,0.0095,-0.1026,1.0188,1.024
28.075000,0.0085,-0.1043,1.0212,1.027
28.077000,0.0090,-0.1028,1.0195,1.025
28.077000,0.0071,-0.1038,1.0188,1.024
28.081000,0.0078,-0.1035,1.0161,1.021
28.083000,0.0098,-0.1031,1.0183,1.024
28.086000,0.0098,-0.1045,1.0197,1.025
28.087000,0.0071,-0.1026,1.0183,1.023
28.091000,0.0066,-0.1016,1.0166,1.022
28.091000,0.0059,-0.1011,1.0166,1.022
28.096000,0.0083,-0.1035,1.0175,1.023
28.097000,0.0085,-0.1045,1.0180,1.023
28.101000,0.0095,-0.1028,1.0161,1.021
28.101000,0.0081,-0.1031,1.0161,1.021
28.106000,0.0068,-0.1028,1.0161,1.021
28.106000,0.0088,-0.1035,1.0163,1.022
28.111000,0.0095,-0.1038,1.0144,1.020
28.111000,0.0061,-0.1040,1.0114,1.017
28.117000,0.0085,-0.1062,1.0129,1.018
28.117000,0.0078,-0.1065,1.0151,1.021
28.120000,0.0088,-0.1060,1.0131,1.019
28.120000,0.0090,-0.1065,1.0122,1.018
28.125000,0.0095,-0.1070,1.0122,1.018
28.125000,0.0081,-0.1075,1.0141,1.020
28.130000,0.0085,-0.1092,1.0139,1.020
28.131000,0.0071,-0.1072,1.0166,1.022
28.135000,0.0061,-0.1072,1.0178,1.023
28.136000,0.0059,-0.1077,1.0210,1.027
28.140000,0.0071,-0.1065,1.0210,1.027
28.141000,0.0076,-0.1062,1.0229,1.028
28.146000,0.0071,-0.1053,1.0249,1.030
28.146000,0.0073,-0.1075,1.0258,1.031
28.150000,0.0073,-0.1070,1.0271,1.033
28.151000,0.0066,-0.1079,1.0251,1.031
28.155000,0.0068,-0.1067,1.0280,1.034
28.155000,0.0049,-0.1053,1.0280,1.033
28.161000,0.0061,-0.1065,1.0273,1.033
28.161000,0.0066,-0.1053,1.0290,1.034
28.164000,0.0068,-0.1070,1.0253,1.031
28.165000,0.0061,-0.1053,1.0266,1.032
28.169000,0.0061,-0.1043,1.0239,1.029
28.170000,0.0066,-0.1028,1.0214,1.027
28.176000,0.0066,-0.1011,1.0207,1.026
28.177000,0.0054,-0.1038,1.0205,1.026
28.179000,0.0063,-0.1023,1.0168,1.022
28.180000,0.0068,-0.1038,1.0139,1.019
28.184000,0.0076,-0.1040,1.0092,1.015
28.185000,0.0063,-0.1033,1.0117,1.017
28.191000,0.0073,-0.1018,1.0092,1.014
28.191000,0.0041,-0.1031,1.0100,1.015
28.196000,0.0046,-0.1018,1.0119,1.017
28.197000,0.0041,-0.1050,1.0144,1.020
28.199000,0.0041,-0.1023,1.0161,1.021
28.199000,0.0051,-0.1045,1.0082,1.014
28.203000,0.0076,-0.1070,0.9999,1.006
28.204000,0.0076,-0.1065,0.9931,0.999
28.209000,0.0056,-0.1057,0.9841,0.990
28.209000,0.0061,-0.1070,0.9846,0.990
28.213000,0.0078,-0.1097,0.9897,0.996
28.214000,0.0081,-0.1094,1.0007,1.007
28.218000,0.0071,-0.1094,1.0163,1.022
28.218000,0.0063,-0.1099,1.0337,1.040
28.223000,0.0068,-0.1082,1.0493,1.055
28.223000,0.0085,-0.1092,1.0600,1.066
28.228000,0.0085,-0.1104,1.0617,1.068
28.228000,0.0095,-0.1094,1.0559,1.062
28.233000,0.0088,-0.1084,1.0481,1.054
28.234000,0.0071,-0.1116,1.0442,1.050
28.238000,0.0093,-0.1106,1.0371,1.043
28.238000,0.0066,-0.1094,1.0322,1.038
28.243000,0.0059,-0.1123,1.0251,1.031
28.243000,0.0066,-0.1101,1.0136,1.020
28.248000,0.0063,-0.1079,1.0068,1.013
28.248000,0.0049,-0.1065,1.0124,1.018
28.252000,0.0039,-0.1065,1.0197,1.025
28.253000,0.0032,-0.1048,1.0256,1.031
28.257000,0.0019,-0.1023,1.0249,1.030
28.257000,0.0007,-0.1035,1.0241,1.029
28.262000,0.0002,-0.1033,1.0146,1.020
28.262000,0.0017,-0.1038,1.0090,1.014
28.267000,0.0010,-0.1033,1.0043,1.010
28.268000,0.0015,-0.1016,1.0024,1.008
28.277000,0.0015,-0.1035,0.9985,1.004
28.278000,0.0032,-0.1048,1.0019,1.007
28.278000,0.0051,-0.1035,1.0036,1.009
28.284000,0.0061,-0.1045,1.0085,1.014
28.284000,0.0039,-0.1026,1.0131,1.018
28.284000,0.0056,-0.1031,1.0205,1.026
28.291000,0.0054,-0.1004,1.0273,1.032
28.292000,0.0085,-0.1035,1.0302,1.035
28.292000,0.0122,-0.1013,1.0334,1.038
28.292000,0.0100,-0.1028,1.0332,1.038
28.297000,0.0125,-0.1001,1.0332,1.038
28.297000,0.0107,-0.1028,1.0334,1.039
28.301000,0.0122,-0.1021,1.0307,1.036
28.302000,0.0127,-0.0999,1.0293,1.034
28.307000,0.0117,-0.1006,1.0290,1.034
28.308000,0.0129,-0.1011,1.0271,1.032
28.311000,0.0122,-0.1018,1.0275,1.033
28.311000,0.0110,-0.1001,1.0256,1.031
28.317000,0.0129,-0.1013,1.0258,1.031
28.317000,0.0085,-0.1013,1.0249,1.030
28.320000,0.0100,-0.0977,1.0239,1.029
28.320000,0.0085,-0.0989,1.0222,1.027
28.326000,0.0085,-0.0970,1.0214,1.026
28.326000,0.0098,-0.0955,1.0202,1.025
28.330000,0.0068,-0.0950,1.0188,1.023
28.331000,0.0063,-0.0967,1.0200,1.025
28.335000,0.0049,-0.0960,1.0153,1.020
28.336000,0.0061,-0.0938,1.0153,1.020
28.341000,0.0037,-0.0935,1.0122,1.016
28.341000,0.0034,-0.0913,1.0131,1.017
28.345000,0.0059,-0.0906,1.0087,1.013
28.345000,0.0066,-0.0916,1.0085,1.013
28.351000,0.0066,-0.0901,1.0085,1.013
28.352000,0.0105,-0.0904,1.0082,1.012
28.355000,0.0076,-0.0913,1.0119,1.016
28.355000,0.0076,-0.0899,1.0100,1.014
28.359000,0.0090,-0.0906,1.0104,1.015
28.360000,0.0100,-0.0906,1.0109,1.015
28.365000,0.0100,-0.0908,1.0131,1.017
28.365000,0.0100,-0.0926,1.0134,1.018
28.370000,0.0120,-0.0933,1.0136,1.018
28.370000,0.0107,-0.0950,1.0144,1.019
28.375000,0.0112,-0.0943,1.0190,1.023
28.375000,0.0085,-0.0984,1.0207,1.025
28.380000,0.0093,-0.0972,1.0217,1.026
28.381000,0.0122,-0.0982,1.0249,1.030
28.385000,0.0093,-0.1004,1.0261,1.031
28.386000,0.0078,-0.0999,1.0273,1.032
28.389000,0.0081,-0.1026,1.0305,1.036
28.389000,0.0059,-0.1033,1.0317,1.037
28.395000,0.0044,-0.1072,1.0315,1.037
28.396000,0.0049,-0.1018,1.0310,1.036
28.399000,0.0039,-0.1053,1.0329,1.038
28.399000,0.0027,-0.1057,1.0302,1.036
28.404000,0.0034,-0.1072,1.0305,1.036
28.404000,0.0024,-0.1079,1.0288,1.034
28.409000,-0.0012,-0.1082,1.0293,1.035
28.409000,0.0007,-0.1070,1.0280,1.034
28.413000,0.0017,-0.1087,1.0256,1.031
28.414000,0.0039,-0.1079,1.0256,1.031
28.420000,0.0029,-0.1062,1.0236,1.029
28.421000,0.0034,-0.1070,1.0236,1.029
28.423000,0.0039,-0.1067,1.0234,1.029
28.423000,0.0046,-0.1082,1.0222,1.028
28.435000,0.0044,-0.1067,1.0207,1.026
28.435000,0.0059,-0.1070,1.0207,1.026
28.436000,0.0066,-0.1033,1.0202,1.025
28.436000,0.0041,-0.1028,1.0197,1.025
28.438000,0.0083,-0.1045,1.0175,1.023
28.439000,0.0071,-0.1011,1.0178,1.023
28.443000,0.0066,-0.1021,1.0166,1.022
28.443000,0.0090,-0.0996,1.0156,1.020
28.447000,0.0093,-0.0996,1.0134,1.018
28.448000,0.0071,-0.1028,1.0131,1.018
28.453000,0.0081,-0.1021,1.0129,1.018
28.453000,0.0112,-0.1006,1.0119,1.017
28.457000,0.0107,-0.0987,1.0112,1.016
28.457000,0.0073,-0.0996,1.0119,1.017
28.462000,0.0085,-0.0984,1.0107,1.016
28.463000,0.0078,-0.0994,1.0119,1.017
28.468000,0.0103,-0.0996,1.0129,1.018
28.468000,0.0068,-0.0991,1.0146,1.019
28.473000,0.0071,-0.0974,1.0134,1.018
28.474000,0.0059,-0.0989,1.0156,1.020
28.477000,0.0068,-0.0972,1.0163,1.021
28.477000,0.0071,-0.0984,1.0175,1.022
28.481000,0.0054,-0.0996,1.0188,1.024
28.482000,0.0051,-0.0996,1.0175,1.022
28.486000,0.0063,-0.0984,1.0185,1.023
28.487000,0.0037,-0.0984,1.0188,1.024
28.492000,0.0044,-0.1009,1.0190,1.024
28.492000,0.0051,-0.0994,1.0185,1.023
28.496000,0.0046,-0.0977,1.0205,1.025
28.497000,0.0037,-0.0979,1.0210,1.026
28.501000,0.0037,-0.1001,1.0207,1.026
28.502000,0.0017,-0.0991,1.0207,1.026
28.508000,0.0032,-0.1004,1.0224,1.027
28.509000,0.0024,-0.0984,1.0219,1.027
28.511000,0.0024,-0.1006,1.0214,1.026
28.512000,0.0024,-0.0989,1.0224,1.027
28.517000,0.0037,-0.0999,1.0241,1.029
28.518000,0.0037,-0.1009,1.0239,1.029
28.521000,0.0044,-0.1004,1.0227,1.028
28.521000,0.0071,-0.0994,1.0197,1.025
28.526000,0.0056,-0.0987,1.0217,1.026
28.526000,0.0056,-0.0984,1.0197,1.024
28.532000,0.0041,-0.0984,1.0129,1.018
28.533000,0.0085,-0.0977,1.0085,1.013
28.535000,0.0049,-0.0989,1.0073,1.012
28.536000,0.0071,-0.0967,1.0136,1.018
28.545000,0.0068,-0.0955,1.0212,1.026
28.545000,0.0068,-0.0957,1.0266,1.031
28.546000,0.0085,-0.0930,1.0310,1.035
28.546000,0.0071,-0.0952,1.0354,1.040
28.551000,0.0049,-0.0928,1.0368,1.041
28.551000,0.0044,-0.0938,1.0322,1.036
28.555000,0.0054,-0.0935,1.0293,1.034
28.556000,0.0051,-0.0943,1.0222,1.027
28.560000,0.0044,-0.0955,1.0100,1.014
28.561000,0.0059,-0.0948,1.0017,1.006
28.566000,0.0051,-0.0955,0.9936,0.998
28.566000,0.0081,-0.0957,0.9951,1.000
28.571000,0.0061,-0.0977,0.9955,1.000
28.571000,0.0063,-0.0987,1.0043,1.009
28.574000,0.0073,-0.0989,1.0153,1.020
28.575000,0.0073,-0.0987,1.0239,1.029
28.580000,0.0090,-0.0974,1.0315,1.036
28.581000,0.0095,-0.0970,1.0351,1.040
28.585000,0.0078,-0.0974,1.0376,1.042
28.585000,0.0071,-0.0970,1.0398,1.044
28.589000,0.0105,-0.0979,1.0383,1.043
28.589000,0.0117,-0.0970,1.0378,1.042
28.596000,0.0105,-0.0965,1.0332,1.038
28.596000,0.0110,-0.0991,1.0312,1.036
28.599000,0.0107,-0.0972,1.0310,1.036
28.599000,0.0085,-0.0974,1.0305,1.035
28.603000,0.0103,-0.0952,1.0297,1.034
28.604000,0.0115,-0.0960,1.0322,1.037
28.608000,0.0090,-0.0972,1.0319,1.037
28.609000,0.0093,-0.0962,1.0297,1.034
28.614000,0.0083,-0.0960,1.0295,1.034
28.614000,0.0068,-0.0948,1.0290,1.033
28.619000,0.0051,-0.0923,1.0256,1.030
28.620000,0.0063,-0.0911,1.0261,1.030
28.624000,0.0066,-0.0938,1.0229,1.027
28.624000,0.0059,-0.0940,1.0210,1.025
28.629000,0.0051,-0.0926,1.0214,1.026
28.630000,0.0059,-0.0908,1.0161,1.020
28.633000,0.0039,-0.0916,1.0158,1.020
28.633000,0.0071,-0.0918,1.0163,1.020
28.638000,0.0049,-0.0904,1.0139,1.018
28.638000,0.0068,-0.0899,1.0136,1.018
28.643000,0.0068,-0.0894,1.0161,1.020
28.643000,0.0068,-0.0894,1.0166,1.020
28.647000,0.0103,-0.0884,1.0170,1.021
28.648000,0.0078,-0.0867,1.0178,1.021
28.655000,0.0093,-0.0874,1.0168,1.021
28.656000,0.0100,-0.0879,1.0148,1.019
28.658000,0.0122,-0.0889,1.0156,1.020
28.658000,0.0132,-0.0882,1.0158,1.020
28.666000,0.0107,-0.0872,1.0129,1.017
28.667000,0.0095,-0.0864,1.0112,1.015
28.667000,0.0110,-0.0862,1.0087,1.012
28.667000,0.0112,-0.0874,1.0087,1.013
28.672000,0.0110,-0.0864,1.0060,1.010
28.672000,0.0100,-0.0882,1.0068,1.011
28.677000,0.0112,-0.0896,1.0070,1.011
28.678000,0.0095,-0.0906,1.0082,1.012
28.681000,0.0085,-0.0933,1.0109,1.015
28.682000,0.0095,-0.0926,1.0134,1.018
28.687000,0.0078,-0.0916,1.0156,1.020
28.687000,0.0090,-0.0948,1.0205,1.025
28.692000,0.0073,-0.0933,1.0241,1.028
28.692000,0.0056,-0.0955,1.0275,1.032
28.697000,0.0063,-0.0957,1.0322,1.037
28.697000,0.0049,-0.0970,1.0322,1.037
28.701000,0.0059,-0.0965,1.0324,1.037
28.701000,0.0059,-0.0994,1.0337,1.038
28.707000,0.0049,-0.0987,1.0300,1.035
28.707000,0.0054,-0.0984,1.0261,1.031
28.711000,0.0054,-0.0996,1.0275,1.032
28.711000,0.0059,-0.0984,1.0271,1.032
28.716000,0.0037,-0.0994,1.0246,1.029
28.716000,0.0037,-0.1004,1.0224,1.027
28.721000,0.0051,-0.0972,1.0222,1.027
28.721000,0.0019,-0.0989,1.0207,1.025
28.726000,0.0049,-0.0989,1.0229,1.028
28.726000,0.0056,-0.0962,1.0229,1.027
